id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,year
9987,Omer Faruk Beyaz,4,63,0,0.1656754035502672,0,0.0,3,0,0,0,S,VfB Stuttgart,0,0.1656754035502672,0.1947443950921297,0.0290693007409572,Bundesliga,2021
9995,Andrés Andrade,17,1037,0,0.1771096978336572,0,0.1580253806896507,7,4,4,0,D S,Arminia Bielefeld,0,0.1771096978336572,1.21721329446882,1.099706117995083,Bundesliga,2021
10003,David Nemeth,6,307,0,0.0,0,0.0,0,0,0,0,D S,Mainz 05,0,0.0,0.9047420024871826,0.9047420024871826,Bundesliga,2021
10026,Cimo Röcker,1,20,0,0.0,0,0.350926011800766,0,1,0,0,S,Hertha Berlin,0,0.0,0.0,0.0,Bundesliga,2021
10050,Micky van de Ven,5,187,0,0.0,1,0.6503440141677856,0,1,0,0,D S,Wolfsburg,0,0.0,0.754754014313221,0.1044100001454353,Bundesliga,2021
10065,Zidan Sertdemir,3,13,0,0.0,0,0.0387117005884647,0,1,0,0,S,Bayer Leverkusen,0,0.0,0.0,0.0,Bundesliga,2021
10071,Lennard Maloney,2,4,0,0.0,0,0.0495476014912128,0,1,0,0,S,Borussia Dortmund,0,0.0,0.0495476014912128,0.0495476014912128,Bundesliga,2021
10090,Iker Bravo,1,10,0,0.0,0,0.0,0,0,0,0,S,Bayer Leverkusen,0,0.0,0.0,0.0,Bundesliga,2021
10105,Matej Maglica,1,4,0,0.0,0,0.0,0,0,0,0,S,VfB Stuttgart,0,0.0,0.0,0.0,Bundesliga,2021
10111,Alexis Tibidi,13,362,0,0.3391859047114849,0,0.4753863094374537,4,4,1,0,M S,VfB Stuttgart,0,0.3391859047114849,1.4889854863286018,0.6912760874256492,Bundesliga,2021
10112,Tarsis Bonga,3,10,0,0.1845740042626857,0,0.0,3,0,0,0,S,Bochum,0,0.1845740042626857,0.09123570099473,0.0,Bundesliga,2021
10113,Fisnik Asllani,2,7,0,0.0,0,0.0,0,0,0,0,S,Hoffenheim,0,0.0,0.0332300998270511,0.0332300998270511,Bundesliga,2021
10135,Solomon Bonnah,1,2,0,0.0,0,0.0,0,0,0,0,S,RasenBallsport Leipzig,0,0.0,0.0,0.0,Bundesliga,2021
10157,Mathias Olesen,3,10,0,0.0,0,0.0848229974508285,0,1,0,0,S,FC Cologne,0,0.0,0.0848229974508285,0.0,Bundesliga,2021
10182,Luis Hartwig,1,1,0,0.0,0,0.0,0,0,0,0,S,Bochum,0,0.0,0.0,0.0,Bundesliga,2021
10244,Lucas Copado,1,12,0,0.048685498535633,0,0.0,1,0,0,0,S,Bayern Munich,0,0.048685498535633,0.048685498535633,0.0,Bundesliga,2021
10245,Paul Wanner,4,27,0,0.0,0,0.0292018000036478,0,1,0,0,S,Bayern Munich,0,0.0,0.7455363962799311,0.7163345962762833,Bundesliga,2021
10252,Afimico Pululu,8,48,0,0.0583923012018203,0,0.0,1,0,0,0,S,Greuther Fuerth,0,0.0583923012018203,0.1188252009451389,0.0604328997433185,Bundesliga,2021
10253,Ricardo Pepi,11,465,0,1.0714953131973743,0,0.5450585000216961,8,5,0,0,F M S,Augsburg,0,1.0714953131973743,1.9118773005902767,0.2953235991299152,Bundesliga,2021
10286,Hugo Siquet,1,21,0,0.0,0,0.0,0,0,0,0,S,Freiburg,0,0.0,0.0,0.0,Bundesliga,2021
10288,Anton Kade,4,65,0,0.2940819859504699,0,0.0,1,0,0,0,S,Hertha Berlin,0,0.2940819859504699,0.2940819859504699,0.0,Bundesliga,2021
10289,Tom Bischof,1,11,0,0.0,0,0.0,0,0,0,0,S,Hoffenheim,0,0.0,0.0,0.0,Bundesliga,2021
10312,Andreas Linde,12,1080,0,0.0,0,0.0,0,0,0,0,GK,Greuther Fuerth,0,0.0,1.0121397022157907,1.0121397022157907,Bundesliga,2021
10358,Fredrik Bjørkan,9,331,0,0.0,0,0.0589929986745119,0,2,1,0,D S,Hertha Berlin,0,0.0,1.0652109161019323,1.0062179192900658,Bundesliga,2021
10363,Dong-Jun Lee,4,113,0,0.4351674094796181,0,0.0,3,0,0,0,F S,Hertha Berlin,0,0.4351674094796181,0.0599064007401466,0.0,Bundesliga,2021
10369,George Bello,10,420,0,0.0854576490819454,0,0.1603395957499742,3,2,0,0,D S,Arminia Bielefeld,0,0.0854576490819454,0.3908728025853634,0.1546584032475948,Bundesliga,2021
10370,Burak Ince,5,131,0,0.4305177964270115,0,0.0400093011558055,4,1,0,0,F S,Arminia Bielefeld,0,0.4305177964270115,0.5023528933525085,0.0318255014717578,Bundesliga,2021
10395,Kevin Paredes,2,8,0,0.0,0,0.0,0,0,0,0,S,Wolfsburg,0,0.0,0.0,0.0,Bundesliga,2021
10426,Justin Che,2,36,0,0.0508651994168758,0,0.0,1,0,0,0,S,Hoffenheim,0,0.0508651994168758,0.0508651994168758,0.0,Bundesliga,2021
10496,Vincent Vermeij,1,2,0,0.0,0,0.0,0,0,0,0,S,Freiburg,0,0.0,0.0,0.0,Bundesliga,2021
10511,Marten Winkler,1,21,0,0.0,0,0.0,0,0,0,0,S,Hertha Berlin,0,0.0,0.5529839992523193,0.5529839992523193,Bundesliga,2021
10542,Jamie Bynoe-Gittens,4,128,0,0.1147129982709884,0,0.1731683015823364,1,2,0,0,M S,Borussia Dortmund,0,0.1147129982709884,0.4308734014630317,0.1429930031299591,Bundesliga,2021
10544,Julian Eitschberger,1,47,0,0.0,0,0.0,0,0,0,0,D,Hertha Berlin,0,0.0,0.3216170072555542,0.3216170072555542,Bundesliga,2021
10551,Lion Semic,1,2,0,0.0,0,0.0,0,0,0,0,S,Borussia Dortmund,0,0.0,0.0,0.0,Bundesliga,2021
10558,Gabriel Vidovic,3,31,0,0.0,0,0.0708789024502039,0,2,0,0,S,Bayern Munich,0,0.0,0.116743104532361,0.045864101499319,Bundesliga,2021
10573,Luca Wollschläger,2,13,0,0.0422447994351387,0,0.0308477003127336,1,1,0,0,S,Hertha Berlin,0,0.0422447994351387,0.0730924997478723,0.0,Bundesliga,2021
10594,Nick Proschwitz,1,25,0,0.3309009969234466,0,0.0,1,0,0,0,S,Hoffenheim,0,0.3309009969234466,0.3309009969234466,0.0,Bundesliga,2021
10595,Umut Tohumcu,1,3,0,0.0,0,0.0,0,0,0,0,S,Hoffenheim,0,0.0,0.0,0.0,Bundesliga,2021
3300,Christopher Nkunku,25,1897,16,16.290899142622948,4,4.9029772616922855,74,38,4,0,F M S,RasenBallsport Leipzig,13,13.25986534357071,19.322517298161983,4.799339268356562,Bundesliga,2022
6098,Niclas Füllkrug,28,2482,16,13.430156659334898,5,3.750499667599797,80,33,4,0,F,Werder Bremen,11,9.641273576766253,15.179124631918969,4.494084726087749,Bundesliga,2022
5266,Vincenzo Grifo,33,2461,15,11.618569439277053,5,6.470908637158573,66,55,2,0,F M S,Freiburg,8,5.556354703381658,12.240157168358564,6.598483877256513,Bundesliga,2022
5743,Randal Kolo Muani,32,2671,15,14.64113382063806,11,7.074136344715953,77,41,4,1,F M S,Eintracht Frankfurt,13,13.125744855031371,21.198371678590775,3.378522824496031,Bundesliga,2022
993,Serge Gnabry,34,1950,14,11.549345068633556,5,5.648855604231358,82,36,0,0,F M S,Bayern Munich,13,10.79156904667616,24.274701070040464,10.335147313773632,Bundesliga,2022
5992,Marcus Thuram,30,2524,13,16.923396602272987,6,3.983339882455766,91,29,3,0,F S,Borussia M.Gladbach,13,16.923396602272987,22.03937479108572,4.194450257346034,Bundesliga,2022
320,Jonas Hofmann,31,2703,12,7.324288273230195,9,11.074682033620777,45,99,2,0,M S,Borussia M.Gladbach,12,6.566511252894998,18.388078302145004,7.284908747300506,Bundesliga,2022
956,Andrej Kramaric,32,2413,12,12.65513789653778,3,1.6903651049360633,63,31,3,0,F M S,Hoffenheim,8,8.108478620648384,16.094462648034096,8.000660603865981,Bundesliga,2022
4329,Marvin Ducksch,34,2888,12,10.8906710408628,6,5.1176732471212745,94,51,3,0,F M,Werder Bremen,12,10.132894050329924,16.19248654320836,3.878561289049685,Bundesliga,2022
8418,Jamal Musiala,33,2234,12,9.34594888612628,10,7.170549068599939,66,52,1,0,M S,Bayern Munich,12,9.34594888612628,27.62527047097683,15.357557548210025,Bundesliga,2022
3738,Serhou Guirassy,22,1665,11,11.956945683807136,0,1.3576067350804806,49,18,2,1,F S,VfB Stuttgart,9,10.441392052918673,12.25079556554556,2.316678822040558,Bundesliga,2022
5706,Dodi Lukebakio,32,2417,11,8.96133531164378,3,4.295584134757519,64,28,8,0,F M S,Hertha Berlin,6,5.172451974824071,9.813450296409428,2.6042105183005333,Bundesliga,2022
7879,Marius Bülter,33,2619,11,8.998790411278605,1,4.248066739179194,68,37,5,0,F M S,Schalke 04,7,5.967683052644134,12.15662797447294,2.7311309576034546,Bundesliga,2022
7882,Sheraldo Becker,34,2638,11,5.706978755071759,7,5.149274218827486,67,43,4,0,F M S,Union Berlin,11,5.706978755071759,12.626208378002048,2.6656901137903333,Bundesliga,2022
171,Michael Gregoritsch,30,2200,10,9.705382015556095,4,3.3593770395964384,66,25,6,0,F S,Freiburg,10,9.705382015556095,16.562423076480627,4.920723516494036,Bundesliga,2022
339,Eric Maxim Choupo-Moting,19,1127,10,8.34479707479477,2,2.4134399238973856,31,16,0,0,F S,Bayern Munich,10,7.587020091712475,15.240264654159546,5.789523597806692,Bundesliga,2022
2631,Karim Onisiwo,31,2559,10,7.937801500782371,2,4.462550288066268,67,33,4,0,F M S,Mainz 05,10,7.937801500782371,13.13980631157756,3.004184128716588,Bundesliga,2022
7883,Marcus Ingvartsen,28,1313,10,9.38143016025424,0,0.7966726366430521,36,6,2,0,F M S,Mainz 05,6,6.350403893738985,7.678540274500847,2.5980356596410275,Bundesliga,2022
65,Timo Werner,27,1965,9,9.723146203905344,3,2.870787415653467,61,20,2,0,F M S,RasenBallsport Leipzig,9,9.723146203905344,14.621947288513184,3.861814394593239,Bundesliga,2022
261,Julian Brandt,32,2436,9,5.173838408663869,8,8.180333945900202,42,72,2,0,F M S,Borussia Dortmund,9,5.173838408663869,21.53973208367825,12.517931933514774,Bundesliga,2022
6144,Sébastien Haller,19,1248,9,9.811639262363316,3,2.9800966046750546,34,16,1,0,F S,Borussia Dortmund,9,9.053862584754825,11.782302178442478,2.9406321942806244,Bundesliga,2022
6145,Daichi Kamada,32,2279,9,8.885730244219303,6,3.55752938054502,44,34,3,0,M S,Eintracht Frankfurt,6,6.612399263307452,17.701268509030342,10.873036798089744,Bundesliga,2022
6556,Moussa Diaby,33,2736,9,10.234066966921093,8,8.54252471961081,80,58,4,0,F M,Bayer Leverkusen,9,9.476291004568338,20.56936350464821,4.606570445932448,Bundesliga,2022
9749,Donyell Malen,26,1754,9,10.436273377388716,6,5.750813579186797,62,29,0,0,F M S,Borussia Dortmund,9,10.436273377388716,19.17952760308981,5.9087957832962275,Bundesliga,2022
11092,Mërgim Berisha,23,1693,9,8.744452925398946,4,3.739958056248725,56,21,7,1,F S,Augsburg,6,5.71334701962769,6.598840083926916,0.3061359953135252,Bundesliga,2022
208,Lars Stindl,29,1761,8,5.814497446641326,7,5.840890821069479,50,40,9,0,M S,Borussia M.Gladbach,8,5.814497446641326,14.786454452201724,6.406254107132554,Bundesliga,2022
226,Kingsley Coman,24,1422,8,6.010770929977298,5,5.7907725758850574,49,41,0,1,M S,Bayern Munich,8,6.010770929977298,18.71786822378635,8.904668807983398,Bundesliga,2022
337,Leroy Sané,32,1997,8,9.470278967171907,7,5.158201150596142,79,35,4,0,M S,Bayern Munich,8,9.470278967171907,23.99955504760146,11.749857423827052,Bundesliga,2022
6496,Ermedin Demirovic,30,2415,8,8.07651238143444,4,3.547700279392302,62,28,7,1,F M,Augsburg,7,7.318736102432013,10.457560524344444,1.3924938049167397,Bundesliga,2022
8824,Jude Bellingham,31,2691,8,8.504038363695145,4,4.233295059762895,65,34,8,0,M S,Borussia Dortmund,7,7.74626162648201,24.58158692717552,17.165961924940348,Bundesliga,2022
9328,Jeremie Frimpong,34,2727,8,8.343600986525416,7,5.546072905883193,38,45,4,0,D M S,Bayer Leverkusen,8,8.343600986525416,18.800267400220037,6.1089749513193965,Bundesliga,2022
9712,Kevin Behrens,33,1551,8,5.351088147610426,1,1.17486921697855,35,21,6,0,F S,Union Berlin,8,5.351088147610426,6.587344314903021,1.4740190654993055,Bundesliga,2022
10736,Philipp Hofmann,34,2663,8,8.852028047665954,2,2.597704393789172,52,25,5,0,F S,Bochum,8,8.852028047665954,10.911799021065235,2.271575433202088,Bundesliga,2022
224,Thomas Müller,27,1681,7,9.138495799154043,8,8.518348589539528,46,39,0,0,F M S,Bayern Munich,7,9.138495799154043,25.59187649935484,11.05475202202797,Bundesliga,2022
838,Sadio Mané,25,1449,7,11.784473165869713,5,4.721706811338663,54,25,2,0,F M S,Bayern Munich,6,10.26893113553524,19.7928506731987,6.392940312623978,Bundesliga,2022
3347,Ellyes Skhiri,32,2859,7,5.808995292522013,1,1.712702731601894,32,25,5,0,M,FC Cologne,7,5.808995292522013,10.647969525307415,7.378694258630276,Bundesliga,2022
6271,Ihlas Bebou,19,1440,7,4.819524594582617,0,0.9563902327790856,29,15,2,0,D F S,Hoffenheim,6,4.061747618950903,7.813072131946683,3.351820595562458,Bundesliga,2022
7422,Christoph Baumgartner,33,2628,7,7.250016514211893,3,4.0532108983024955,65,23,7,0,F M,Hoffenheim,7,7.250016514211893,14.899143129587172,5.3768909545615315,Bundesliga,2022
8191,Giovanni Reyna,22,596,7,4.03692801296711,2,1.4485626854002476,25,11,2,0,M S,Borussia Dortmund,6,3.279151037335396,5.849157366901636,2.9040713123977184,Bundesliga,2022
9133,Youssoufa Moukoko,26,1122,7,7.62364936619997,3,1.814800746738911,35,12,0,0,F S,Borussia Dortmund,7,7.62364936619997,10.050564967095852,2.3641314674168825,Bundesliga,2022
9752,Jesper Lindstrom,27,1729,7,5.696989983320236,2,2.896976849064231,45,18,2,0,M S,Eintracht Frankfurt,7,5.696989983320236,10.873751252889631,3.7506067249923944,Bundesliga,2022
9783,Jae-Sung Lee,34,1941,7,4.690953841432929,4,2.557208967395127,35,26,2,0,F M S,Mainz 05,7,4.690953841432929,9.127817280590534,4.051347360946238,Bundesliga,2022
140,Yannick Gerhardt,29,1884,6,5.957216642796993,4,1.8561384845525024,26,21,3,0,M S,Wolfsburg,6,5.957216642796993,11.160714483819902,4.984407410956919,Bundesliga,2022
319,Marco Reus,25,1349,6,6.243561610579491,4,2.9453289173543453,37,20,4,0,F M S,Borussia Dortmund,5,5.485784620046616,11.390875043347478,5.265230825170875,Bundesliga,2022
3349,Ramy Bensebaini,28,2495,6,5.465372884646058,1,1.6643879432231188,40,13,5,1,D,Borussia M.Gladbach,4,3.949821198359132,10.59336002357304,7.985617047175765,Bundesliga,2022
4280,Davie Selke,30,1163,6,4.711787615902722,1,1.906898356974125,34,13,3,0,F S,"FC Cologne,Hertha Berlin",5,3.954010640271008,4.684815908782184,0.7492938954383135,Bundesliga,2022
5231,Florian Kainz,32,2421,6,5.869831685908139,10,10.14009902253747,54,70,4,1,M S,FC Cologne,3,3.596501019783318,15.10276055894792,7.218805201351643,Bundesliga,2022
5249,Emil Forsberg,30,1479,6,4.590440109372139,4,2.74373023211956,23,19,2,0,F M S,RasenBallsport Leipzig,4,3.0748871117830276,7.481600746512413,2.4226518739014864,Bundesliga,2022
6357,Marco Richter,29,1854,6,3.884881011210382,5,3.2578333280980587,50,21,8,0,D F M S,Hertha Berlin,6,3.884881011210382,7.805021950043738,3.8960724463686343,Bundesliga,2022
6905,Ludovic Ajorque,17,1243,6,4.543117884546518,1,1.8128424733877184,32,13,5,0,F M S,Mainz 05,6,4.543117884546518,7.654449883848429,2.897698262706399,Bundesliga,2022
8140,Munas Dabbur,21,897,6,3.77974421903491,2,1.7605633363127708,22,16,3,1,F S,Hoffenheim,6,3.77974421903491,7.799924962222576,2.9085478112101555,Bundesliga,2022
9227,Steffen Tigges,30,1595,6,5.619470227509737,1,2.0866267140954733,35,17,1,0,F S,FC Cologne,6,5.619470227509737,9.970635317265987,3.29516938328743,Bundesliga,2022
9788,Dominik Szoboszlai,31,2461,6,5.183287084102631,7,9.276841456070542,61,72,3,2,F M S,RasenBallsport Leipzig,5,4.425510384142399,19.72000931948423,10.23229293897748,Bundesliga,2022
10394,Jonas Wind,24,1311,6,5.148620136082172,0,1.4154658820480108,30,14,1,0,F S,Wolfsburg,6,4.390843458473682,7.339821260422468,2.81390243396163,Bundesliga,2022
10772,Karim Adeyemi,24,1415,6,5.589663118124008,5,4.353858232498169,38,28,9,0,F M S,Borussia Dortmund,6,4.831886380910873,12.93917460553348,4.774575125426054,Bundesliga,2022
153,Maximilian Arnold,32,2793,5,4.634974149055779,3,5.049588920548558,35,44,5,0,M,Wolfsburg,2,0.8460893603041768,10.55605716817081,8.64874707069248,Bundesliga,2022
223,Joshua Kimmich,33,2823,5,1.971965449862182,6,7.107447650283575,28,85,3,1,D M S,Bayern Munich,4,1.2141887722536922,29.105611484497786,24.704093173146248,Bundesliga,2022
306,Florian Niederlechner,30,1721,5,5.472676767036319,1,0.501115882769227,48,9,3,0,F M S,"Augsburg,Hertha Berlin",5,5.472676767036319,6.477931981906295,2.1252606473863125,Bundesliga,2022
3743,Lucas Tousart,33,2952,5,3.382630677893758,2,2.40074950363487,42,18,1,0,M,Hertha Berlin,5,3.382630677893758,6.3994100401178,2.3205474354326725,Bundesliga,2022
4271,Janik Haberer,32,2275,5,2.4466502936556935,1,2.097323566675186,32,23,1,0,M S,Union Berlin,5,2.4466502936556935,8.055939726531506,4.546195590868592,Bundesliga,2022
5133,Aarón Martín,28,1830,5,2.1844342965632677,3,2.625666566193104,19,27,3,0,D S,Mainz 05,5,1.4266573209315538,6.366126410663128,3.9091148050501943,Bundesliga,2022
5298,Arne Maier,30,2000,5,1.9074955079704523,1,1.5759431831538675,28,21,3,0,D M S,Augsburg,5,1.9074955079704523,5.386207904666662,2.6259657125920057,Bundesliga,2022
6090,Simon Terodde,32,1839,5,7.261510234326124,0,2.744606046937406,44,22,5,0,F S,Schalke 04,5,6.50373325869441,9.771421328186989,1.4725315291434526,Bundesliga,2022
6449,Chris Führich,33,1908,5,3.400684140622616,2,4.345919347833842,44,23,2,0,D F M S,VfB Stuttgart,4,2.6429078467190266,9.19057935848832,4.720971023663878,Bundesliga,2022
6475,Lucas Höler,26,1502,5,3.603257538750768,2,1.6405130699276924,30,13,1,0,F M S,Freiburg,5,3.603257538750768,3.798353884369135,1.4409705605357883,Bundesliga,2022
6708,Bote Baku,33,2583,5,3.2185200499370694,3,3.307960799895227,28,27,6,0,D F M S,Wolfsburg,5,3.2185200499370694,15.9585737939924,10.979391114786267,Bundesliga,2022
7058,Kevin Stöger,32,2628,5,4.000088684260845,3,5.305860780179501,47,66,3,0,M S,Bochum,2,1.7267590463161469,10.61543259397149,6.861154751852155,Bundesliga,2022
8211,Amine Adli,26,1446,5,5.577013881877065,3,1.564659825526178,37,20,2,2,F M S,Bayer Leverkusen,5,5.577013881877065,9.384396608918903,4.138404821977019,Bundesliga,2022
8393,Omar Marmoush,33,1463,5,5.402720060199499,1,1.2215128345414996,48,10,2,0,F M S,Wolfsburg,5,5.402720060199499,8.300030453130603,2.495272032916546,Bundesliga,2022
8791,Ritsu Doan,33,2465,5,7.099370298907161,4,4.073547758162022,57,27,3,0,F M S,Freiburg,5,7.099370298907161,11.465518349781632,2.979630371555686,Bundesliga,2022
8807,Silas Wamangituka,30,2020,5,6.176944080740213,2,1.907660696655512,42,18,3,0,D F M S,VfB Stuttgart,4,5.419168118387461,11.44866382330656,4.591030273586512,Bundesliga,2022
8808,Wataru Endo,33,2929,5,5.163596375845373,4,4.437882576137781,45,45,3,0,M,VfB Stuttgart,5,5.163596375845373,12.159647703170776,7.895517183467746,Bundesliga,2022
9780,Mathys Tel,22,356,5,3.4526608996093273,0,0.6357373185455799,20,6,2,0,M S,Bayern Munich,5,3.4526608996093273,5.112999714910984,1.1535096727311611,Bundesliga,2022
9797,Dejan Ljubicic,27,1728,5,3.079336908645928,1,1.985349452123046,35,27,3,0,M S,FC Cologne,4,2.321560231037438,7.993325859308243,4.242061257362366,Bundesliga,2022
10725,Danilho Doekhi,25,2223,5,1.7546885032206774,1,0.416394580155611,17,7,0,0,D,Union Berlin,5,1.7546885032206774,4.246129464358091,3.903587102890014,Bundesliga,2022
10774,Adam Hlozek,29,1291,5,2.6669578161090612,3,2.6284044701606035,30,18,2,0,F M S,Bayer Leverkusen,5,2.6669578161090612,7.671263899188489,3.3072979166172445,Bundesliga,2022
82,Nadiem Amiri,25,951,4,2.1176350452005863,1,1.001922182738781,24,15,6,0,F M S,Bayer Leverkusen,3,1.359858339652419,4.330404385924339,3.094477749429643,Bundesliga,2022
228,Sebastian Rode,27,1440,4,0.7823091875761747,1,0.7808642480522394,9,12,6,0,M S,Eintracht Frankfurt,4,0.7823091875761747,7.431947812438011,6.188614975661039,Bundesliga,2022
294,Gian-Luca Waldschmidt,18,493,4,2.384880857542157,0,0.0358399823307991,11,1,0,0,F M S,Wolfsburg,3,1.627103941515088,1.976130194962025,1.335745608434081,Bundesliga,2022
307,Suat Serdar,32,2048,4,2.5604766458272934,2,1.6089566946029663,24,18,7,0,M S,Hertha Berlin,4,2.5604766458272934,4.841636413708329,2.061656695790589,Bundesliga,2022
315,Matthias Ginter,34,3060,4,2.430537860840559,1,0.7070831768214703,21,13,3,0,D,Freiburg,4,2.430537860840559,4.725313579663634,4.177657328546047,Bundesliga,2022
1524,Stevan Jovetic,17,868,4,1.9667596966028216,2,0.85405451990664,27,14,0,0,F S,Hertha Berlin,4,1.9667596966028216,3.420882146805525,1.046367907896638,Bundesliga,2022
2624,Djibril Sow,32,2664,4,1.9447151282802224,0,1.1121019199490547,28,18,9,0,M S,Eintracht Frankfurt,4,1.9447151282802224,14.30460869986564,11.94368753861636,Bundesliga,2022
2774,Sardar Azmoun,23,898,4,4.1958376076072454,1,2.982987130060792,28,14,1,0,F M S,Bayer Leverkusen,4,4.1958376076072454,7.222147917374968,0.7968364469707012,Bundesliga,2022
3363,Benjamin Pavard,30,2433,4,2.2471003998070955,1,2.9406278133392334,34,20,6,0,D S,Bayern Munich,4,2.2471003998070955,20.861329324543476,19.75163858383894,Bundesliga,2022
3455,Raphael Guerreiro,27,2309,4,2.9275588197633624,12,7.812236609868705,33,58,4,0,D M S,Borussia Dortmund,4,2.9275588197633624,17.449738286435604,12.848744481801988,Bundesliga,2022
3682,Jordan Siebatcheu,31,1336,4,4.373952075839043,4,1.3029851038008928,34,18,3,0,F S,Union Berlin,4,2.8583972733467817,5.220875604078174,1.494976121932268,Bundesliga,2022
5257,Willi Orban,33,2955,4,3.092478398233652,0,0.3703832849860191,27,6,2,0,D,RasenBallsport Leipzig,4,3.092478398233652,11.60579606704414,11.323103966191413,Bundesliga,2022
5273,Kerem Demirbay,25,1549,4,2.4878762275911868,3,2.8742984011769295,31,32,5,0,M S,Bayer Leverkusen,4,2.4878762275911868,9.032792079262435,5.607281791046262,Bundesliga,2022
6170,André Silva,31,1750,4,10.774427261203527,3,3.752897428348661,59,26,3,0,F S,RasenBallsport Leipzig,4,10.774427261203527,15.438766792416573,3.591220688074827,Bundesliga,2022
6544,Lukas Nmecha,16,893,4,3.553670769557357,0,0.449071105569601,22,6,3,0,F S,Wolfsburg,4,3.553670769557357,4.6232008170336485,0.7894729934632778,Bundesliga,2022
6974,Mattias Svanberg,32,1844,4,4.005698628723621,6,4.8201605677604675,31,27,4,0,F M S,Wolfsburg,4,4.005698628723621,9.86233900859952,4.915807843208313,Bundesliga,2022
7109,Leandro Barreiro Martins,31,2161,4,4.256420814432204,3,2.5344324819743633,31,16,5,0,M S,Mainz 05,4,4.256420814432204,8.905741119757295,4.254139814525843,Bundesliga,2022
7485,Nico Schlotterbeck,28,2256,4,2.2176283886656165,5,2.331596754491329,18,15,3,0,D S,Borussia Dortmund,4,2.2176283886656165,11.664632644504309,10.503425013273954,Bundesliga,2022
7789,Dominick Drexler,27,1370,4,2.6568605732172728,3,2.6209453642368317,16,19,3,1,M S,Schalke 04,4,2.6568605732172728,7.653311584144831,3.0037743039429188,Bundesliga,2022
8325,Exequiel Palacios,25,1665,4,2.7983853723853827,2,1.506558766588569,20,15,4,0,M S,Bayer Leverkusen,1,0.5250557949766517,10.362398341298103,9.40145754814148,Bundesliga,2022
8396,Jessic Ngankam,18,819,4,4.386376990005374,1,0.9200831986963748,19,8,5,0,F M S,Hertha Berlin,3,3.62860001437366,4.644164379686117,0.7615670002996922,Bundesliga,2022
8813,Tanguy Coulibaly,14,296,4,1.6872586272656918,0,0.9875827450305223,12,6,3,0,S,VfB Stuttgart,3,0.9294819571077824,2.0845716297626495,0.5706927478313446,Bundesliga,2022
9709,Erhan Masovic,29,2165,4,2.7671921802684665,0,0.7689862418919802,16,9,3,0,D M S,Bochum,4,2.7671921802684665,3.491871700622142,2.5324914064258337,Bundesliga,2022
9730,Patrick Wimmer,26,1709,4,4.009688466787338,8,5.654376212507486,31,38,7,0,F M S,Wolfsburg,4,4.009688466787338,10.894396804273129,2.442955546081066,Bundesliga,2022
10732,Jakub Kaminski,31,2102,4,5.838947834447026,2,3.693452760577202,39,28,0,0,D F M S,Wolfsburg,4,5.838947834447026,15.356808818876743,7.755885322578251,Bundesliga,2022
11074,Denis Huseinbasic,24,754,4,3.1466346383094788,1,0.3550259303301573,16,5,3,0,F M S,FC Cologne,4,3.1466346383094788,4.030383285135031,0.7662929929792881,Bundesliga,2022
139,Simon Zoller,27,1481,3,4.253587335348129,2,0.8861771766096354,31,11,5,0,F M S,Bochum,3,4.253587335348129,5.685781069099903,0.9288454409688712,Bundesliga,2022
212,Nico Elvedi,32,2831,3,2.208632368594408,0,0.2827197015285492,18,5,2,0,D,Borussia M.Gladbach,3,2.208632368594408,10.999466136097908,10.89331953972578,Bundesliga,2022
262,Leonardo Bittencourt,25,1672,3,1.257541323080659,2,1.8335773339495065,25,15,10,0,D M S,Werder Bremen,3,1.257541323080659,6.353984758257866,3.5570593550801277,Bundesliga,2022
269,Dominik Kohr,30,2292,3,2.4828245490789413,0,1.029463890939951,39,16,11,0,D M S,Mainz 05,3,2.4828245490789413,7.438419679179788,4.5542544750496745,Bundesliga,2022
335,Leon Goretzka,27,1754,3,4.879844713956118,2,2.9064023923128843,40,21,5,0,M S,Bayern Munich,3,4.879844713956118,18.998094856739044,14.380298979580402,Bundesliga,2022
422,Mario Götze,32,2766,3,3.3162593068554997,1,4.618421275168657,26,42,6,0,M,Eintracht Frankfurt,3,3.3162593068554997,20.433497086167336,14.922903863247484,Bundesliga,2022
1236,Patrik Schick,14,936,3,5.551570445299149,1,0.4347322918474674,34,10,0,0,F S,Bayer Leverkusen,3,5.551570445299149,8.173204828053713,2.6731401160359383,Bundesliga,2022
5352,Niklas Schmidt,24,1068,3,1.766044428572059,0,0.9927829960361124,21,17,4,0,M S,Werder Bremen,3,1.766044428572059,4.293101482093334,1.927444675937295,Bundesliga,2022
6087,Takuma Asano,25,1742,3,6.078744154423475,2,2.3218653481453657,51,22,1,0,F M S,Bochum,3,6.078744154423475,8.61979965120554,1.970587301068008,Bundesliga,2022
6109,Konrad Laimer,21,1482,3,3.229747664183378,0,2.0900166016072035,20,16,8,0,M S,RasenBallsport Leipzig,3,3.229747664183378,8.843641895800829,3.870619691908359,Bundesliga,2022
6403,Timo Hübers,29,2555,3,1.793745718896389,0,0.108840798959136,15,2,8,0,D S,FC Cologne,3,1.793745718896389,7.382432838901877,7.347853546962142,Bundesliga,2022
